physical/mean_power_mW,eval/feasible,eval/mean_power_mw,physical/mean_stall_seconds,eval/mean_coverage,eval/mean_n_tiles,physical/mean_n_enhanced_tiles,eval/J_B,lagrangian/mu_B,lagrangian/avg_J_D,tiles/enhancement_freq_std,eval/J_Q,eval/mean_psnr_db,time/total_timesteps,lagrangian/n_episodes,rollout/ep_rew_mean,physical/mean_coverage,eval/mean_stall_sec,lagrangian/avg_J_P,eval/violation,time/time_elapsed,lagrangian/avg_J_B,eval/J_P,eval/J_D,tiles/enhancement_freq_max,rollout/ep_len_mean,time/fps,lagrangian/mu_D,lagrangian/mu_P,time/iterations,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/value_loss,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
12.4999999999996,0.0,12.5,0.037268950656845906,0.8433537641302659,15.175925925925926,16.63888888888889,7.193038763242872,1.6688750547856437,1.1678030046613885,0.266639105231987,25.60223513347334,52.02490881224596,288576,48,9.1379297,0.8753888263373801,0.010764029602074012,3.794834774380322,0.20562860223798235,1195,7.8944027464867155,3.7948347743803263,0.32562860223798235,0.8275462962962963,36.0,241,2.008871172119951,1.0051056457960073,167,-11.261445222077546,0.2,1660,0.0003,0.033917118,1.2017936920678174,0.5092595815658569,-0.023870164499169698,0.15178132057189941,0.292650462962963
12.4999999999996,0.0,12.5,0.03012447921865655,0.8427025002413769,15.166666666666666,16.44386574074074,7.18713630990955,1.6698762705935586,0.9483606642975824,0.2537846991493302,25.58364183422763,52.016700884566625,290304,48,8.914887549999998,0.8686362610913891,0.009506075175000203,3.794834774380322,0.16576764269612665,1202,7.800486323165967,3.7948347743803263,0.28576764269612664,0.7945601851851852,36.0,241,2.010942073780695,1.0045927327319581,168,-10.832181012188947,0.2,1670,0.0003,0.027518908,1.1489836642587627,0.12025918066501617,-0.02483521518814895,0.2766624689102173,0.2892939814814815
12.4999999999996,0.0,12.5,0.03885237366576327,0.842359938914676,15.148148148148147,16.587962962962962,7.177744631324162,1.6710546226795997,1.2236136711182082,0.25542292979938935,25.57447793585713,52.01568117524905,292032,48,8.65219962,0.865523618501912,0.00931850980363781,3.794834774380322,0.1581517562787279,1209,7.871340834416423,3.7948347743803263,0.2781517562787279,0.7673611111111112,36.0,241,2.0137011079584903,1.004079819667909,169,-10.995260390528927,0.2,1680,0.0003,0.028635582,1.151357633261769,0.5428463220596313,-0.025715813359797553,0.25231993198394775,0.28506944444444443
12.4999999999996,0.0,12.5,0.036136520809176655,0.8438850286137501,15.148148148148147,16.533564814814813,7.179706282376273,1.6721744648132424,1.1269172419508138,0.255999926438169,25.61495551196059,52.05856040594452,293760,48,8.497958299999999,0.8704005340044099,0.009041569970026373,3.794834774380322,0.15145891767260772,1216,7.847936853457067,3.7948347743803263,0.2714589176726077,0.7800925925925926,36.0,241,2.0162184010633672,1.00356690660386,170,-10.486814749682392,0.2,1690,0.0003,0.027807465,1.1272475875086254,0.4828965961933136,-0.032639295930318814,0.2933228611946106,0.3039351851851852
12.4999999999996,0.0,12.5,0.029344644885985864,0.8432214220382521,15.185185185185185,16.400462962962962,7.198155050664442,1.6731237831043493,0.9258629987424585,0.25707407581175235,25.598698319327735,51.997444630746,295488,48,8.788119089999999,0.8651213481280395,0.011044059895580027,3.794834774380322,0.21371771488676033,1223,7.779727316442798,3.7948347743803263,0.33371771488676033,0.8003472222222222,36.0,241,2.0182330585602233,1.0030539935398108,171,-10.500629792390047,0.2,1700,0.0003,0.031888526,1.1783232686144334,0.3030349314212799,-0.0251861824998977,0.18812894821166992,0.3068287037037037
12.4999999999996,0.0,12.5,0.026924528097411696,0.8433207409821177,15.175925925925926,16.34259259259259,7.19581007955252,1.674010718383382,0.8397709134488207,0.2541096834273612,25.6030351665267,52.018343725577836,297216,48,9.32806989,0.8750658058074444,0.010637958242568161,3.794834774380322,0.20236326315022418,1230,7.754774111613027,3.7948347743803263,0.3223632631502242,0.8003472222222222,36.0,241,2.020032485843845,1.0025410804757617,172,-11.051783173172563,0.2,1710,0.0003,0.026312394,1.1155233724249733,0.35489028692245483,-0.026493503977717072,0.25805020332336426,0.29074074074074074
12.4999999999996,0.0,12.5,0.028714773571336522,0.8443823410978584,15.185185185185185,16.35763888888889,7.1993555472057595,1.6749128301845118,0.9015148544907289,0.25549908235163993,25.629991033051848,52.02318547979339,298944,48,9.51951879,0.8691071481924355,0.010408317637883706,3.794834774380322,0.19538575993048224,1237,7.760844720451921,3.7948347743803263,0.31538575993048223,0.7974537037037037,36.0,241,2.021986272980072,1.0020281674117126,173,-11.186504215664334,0.2,1720,0.0003,0.028089572,1.1637157577607367,0.6043322682380676,-0.027355940838309903,0.21116095781326294,0.3003472222222222
12.4999999999996,0.0,12.5,0.03608804137175764,0.8435672841331594,15.24074074074074,16.462962962962962,7.223977851535822,1.6759350814713274,1.1352662863056555,0.2513921252591941,25.602518537229802,52.03119648687085,300672,48,8.900467669999998,0.8622835540215407,0.01096977224369758,3.794834774380322,0.20960020453827233,1244,7.808900514726282,3.7948347743803263,0.3296002045382723,0.7546296296296297,36.0,241,2.024524438695836,1.0015152543476635,174,-10.959071968219899,0.2,1730,0.0003,0.028506825,1.1780889203151068,0.6326955556869507,-0.02705736265483278,0.2192544937133789,0.28715277777777776
12.4999999999996,0.0,12.5,0.03426843724333834,0.8427147843848956,15.185185185185185,16.574074074074073,7.199396997238476,1.6770857581829124,1.069664845491917,0.26416859418237093,25.584099643047065,52.00502821851804,302400,48,8.58922152,0.8762765483229993,0.011096450229629207,3.794834774380322,0.21521451915170337,1251,7.860270684633979,3.7948347743803263,0.33521451915170336,0.8165509259259259,36.0,241,2.0268986008095657,1.0010023412836144,175,-10.408791333657724,0.2,1740,0.0003,0.02416539,1.2240071957310041,0.08640000969171524,-0.02176320699940401,0.2276695966720581,0.25289351851851855
12.4999999999996,0.0,12.5,0.03303318495451205,0.8423863873941548,15.25,16.447337962962962,7.229390138367087,1.6781009210124995,1.0416527607720776,0.2565155432000903,25.572761951444537,51.987846255464966,304128,48,8.771627149999999,0.8670799498431079,0.012347300594267814,3.794834774380322,0.25285370623151143,1258,7.806065131834849,3.7948347743803263,0.37285370623151143,0.7905092592592593,36.0,241,2.029202732711496,1.0004894282195653,176,-10.463929165734186,0.2,1750,0.0003,0.026903473,1.1585033632538937,0.42183083295822144,-0.02630828327188889,0.2283627986907959,0.27708333333333335
