lagrangian/avg_J_D,eval/feasible,lagrangian/avg_J_P,rollout/ep_rew_mean,tiles/enhancement_freq_max,eval/J_Q,lagrangian/mu_P,time/time_elapsed,lagrangian/mu_D,eval/mean_coverage,eval/mean_psnr_db,time/total_timesteps,eval/mean_stall_sec,eval/mean_power_mw,tiles/enhancement_freq_std,eval/mean_n_tiles,physical/mean_n_enhanced_tiles,eval/J_D,lagrangian/avg_J_B,time/iterations,eval/J_B,physical/mean_coverage,eval/violation,time/fps,rollout/ep_len_mean,physical/mean_stall_seconds,eval/J_P,lagrangian/mu_B,lagrangian/n_episodes,physical/mean_power_mW,train/explained_variance,train/n_updates,train/pds_value_loss,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/clip_range,train/approx_kl
16.09351282157856,0.0,8.059773062869427,-44.93748879,0.8489583333333334,27.47432940502463,1.0623694790536897,262,1.9038582973085463,0.9050045832259316,52.81235874146048,38016,0.3834314970831139,29.398148148148152,0.11721272487064686,33.9537037037037,38.6099537037037,11.61651754503687,18.326106176911676,22,16.100695800564132,0.9191539491156839,22.079910828857624,144,36.0,0.5286647416857958,8.96269748325662,1.571159887298119,48,26.54079861111113,-0.007513642311096191,210,4.785577264538517,-0.03251340239205294,0.1638888888888889,-45.68221147325304,1218.341064453125,0.0003,2239.206310583044,0.2,0.018164096
16.162344439920002,0.0,7.7867084784731295,-46.230230549999995,0.8645833333333334,27.641893397970687,1.0655862502498725,275,1.9440141584083463,0.9096677614647586,52.8842873811137,39744,0.38216320740628457,32.291666666666664,0.1202884175009938,33.76851851851852,38.4525462962963,11.590674353209033,18.24938879425994,23,16.023537560333637,0.9304650921057784,22.851699360172557,144,36.0,0.5320319907417044,9.837487446629886,1.5967833592837688,48,25.593171296296376,-0.05262959003448486,220,3.990899780503026,-0.04106348687093015,0.28640046296296295,-45.66734551323785,151.07701110839844,0.0003,335.07763005009406,0.2,0.034833536
15.835746143486917,0.0,7.927549860904698,-47.281467299999996,0.8703703703703703,27.619495266411874,1.0691551249021343,287,1.9833535237670636,0.9092068874018073,52.829623896380184,41472,0.38658653341353283,31.828703703703706,0.12148555042160121,34.129629629629626,38.545138888888886,11.739070158268285,18.292389469177497,24,16.207268224485286,0.9222543528368248,23.039887602971525,144,36.0,0.5213175635861722,9.693549220217955,1.6225143329567124,48,26.09953703703713,-0.003995299339294434,230,2.732219068650846,-0.03340492337700669,0.16944444444444445,-45.68533309653953,812.1256103515625,0.0003,1841.1736373336228,0.2,0.019838536
15.651914394070232,0.0,7.95519262432243,-48.18117156,0.8697916666666666,27.589702549973396,1.0727931064629403,300,2.0222333097522394,0.9085906496349101,52.75077745425105,43200,0.39197442815902783,29.861111111111114,0.11682794860065504,34.99074074074074,38.26909722222222,11.88524399669519,18.16084128578007,25,16.599665140980402,0.9221706729572349,22.999151217833578,143,36.0,0.5149216931945962,9.114242080157984,1.6479164361711627,48,26.18634259259268,-0.0833669900894165,240,3.867202486815276,-0.04223077387238542,0.31678240740740743,-45.656081983778215,80.61878967285156,0.0003,210.70753179479527,0.2,0.039268203
15.94364546404073,0.0,7.877883215681387,-49.59386082,0.8697916666666666,27.36046925897344,1.0762378145021438,313,2.061842423412341,0.900657680891573,52.61120326554259,44928,0.3858922363921859,27.430555555555557,0.11818415709177363,34.083333333333336,38.42418981481482,11.711679521935736,18.233817943466324,26,16.166723027654484,0.915937058891822,21.6060397799145,143,36.0,0.5250598680721519,8.32763723032428,1.6735009810298285,48,25.87528935185189,0.0020345449447631836,250,2.7405997196833294,-0.03377289334139614,0.1649884259259259,-45.654949258874964,907.786376953125,0.0003,1737.8333744755498,0.2,0.018840626
15.734447426189467,0.0,7.906696630855579,-51.01364923999999,0.8310185185185185,27.218327686525896,1.0797545560792827,327,2.1009285419778148,0.8956106778076526,52.639915320422006,46656,0.3765539221899778,27.199074074074076,0.11711146325905104,33.43518518518518,38.29976851851852,11.42454074104648,18.17474850236579,27,15.868200507508655,0.920045173850807,20.978257298696953,142,36.0,0.5182463846685603,8.285516050141815,1.698937852285743,48,25.998263888888943,-0.08961904048919678,260,3.068306447841503,-0.04160773291045593,0.3433449074074074,-45.656717201515484,50.35654830932617,0.0003,116.74777281019422,0.2,0.042021558
15.625406086810228,0.0,7.975766895831327,-51.960581600000005,0.8721064814814815,27.523808537489305,1.083443973318861,340,2.1397420571948405,0.906293136766978,52.70533341651921,48384,0.38318052991576074,28.35648148148148,0.12149389558258716,34.2037037037037,38.3275462962963,11.615832151246217,18.18045034635497,28,16.21753787930575,0.9228476863608143,21.847647176747913,141,36.0,0.5150334127683954,8.614277146195949,1.7243889781516304,48,26.244212962962997,0.004891514778137207,270,2.253229128431391,-0.03632567337265721,0.1631365740740741,-45.63492668999566,752.3818359375,0.0003,1657.9525978370948,0.2,0.017119152
15.518186468391447,0.0,7.880491422239602,-52.86286465999999,0.8628472222222222,26.970164908222774,1.08689520187446,354,2.178287523365819,0.8870068489077217,52.52162532554101,50112,0.3566280105990587,28.703703703703706,0.12046506714699637,32.56481481481482,38.39988425925926,10.830020580524979,18.223967541740013,29,15.450494136696273,0.9264614297363001,20.40104231345757,141,36.0,0.5110071245173676,8.720527596236318,1.7499488970059804,48,25.9837962962963,-0.07919621467590332,280,3.1232063836521573,-0.03488663978771203,0.2582175925925926,-45.64566764831543,67.110107421875,0.0003,162.1859645984791,0.2,0.031175017
15.607547922080753,0.0,8.096472804594741,-54.10117585,0.8883101851851852,27.048578874525784,1.0908863838859468,367,2.217056393171021,0.8904312539599705,52.55739054728031,51840,0.344355810440444,29.976851851851848,0.12372575908818398,32.30555555555555,38.360532407407405,10.43266008547657,18.203504175929684,30,15.31173184671961,0.9296516375885778,20.257592939918723,140,36.0,0.5129482961221135,9.113201007722543,1.7754576574458047,48,26.721643518518583,0.0038276314735412598,290,3.1087582959069144,-0.03315393498719291,0.13738425925925926,-45.65035384849266,1085.424560546875,0.0003,2109.6375311957463,0.2,0.015586768
15.696964642372953,0.0,7.7962319441963865,-55.43939219999999,0.8559027777777778,27.070423476998872,1.0941269637464377,381,2.2560488047769534,0.8906677933312164,52.57306531120478,53568,0.367229273803164,29.97685185185186,0.12294152275845349,33.81481481481482,38.47164351851852,11.146521844831028,18.250857781969014,31,16.035570623084645,0.9335833133048311,21.699948487817164,140,36.0,0.5161385178011111,9.11785601990149,1.8010848019007273,48,25.679976851851876,-0.06801378726959229,300,2.745134499779454,-0.034364269116755435,0.22870370370370371,-45.658029104162146,67.46080017089844,0.0003,188.91880982010454,0.2,0.028984305
