lagrangian/avg_J_B,eval/J_B,eval/J_P,eval/mean_coverage,eval/mean_n_tiles,time/total_timesteps,physical/mean_stall_seconds,lagrangian/mu_P,lagrangian/avg_J_D,tiles/enhancement_freq_max,eval/mean_stall_sec,physical/mean_n_enhanced_tiles,tiles/enhancement_freq_std,lagrangian/mu_D,eval/mean_psnr_db,time/iterations,lagrangian/avg_J_P,lagrangian/n_episodes,physical/mean_coverage,eval/feasible,physical/mean_power_mW,time/time_elapsed,rollout/ep_rew_mean,eval/violation,rollout/ep_len_mean,eval/J_Q,lagrangian/mu_B,eval/mean_power_mw,eval/J_D,time/fps,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/pds_value_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/clip_range
17.814726186453157,13.771508971612965,8.001023303729754,0.8617090829903873,29.009259259259256,774144,0.4501801108576444,6.004956595263925,13.701362773233498,0.8512731481481481,0.2737721681343721,37.545717592592595,0.12573658299478996,16.065796668996544,52.15925877023966,448,8.712368048721554,48,0.9210838642021625,0.0,28.725405092592595,3266,-551.11925049,18.58385287013387,36.0,26.18027591412321,12.508880167289574,26.27314814814815,8.331320594791151,236,0.020975789,2989.644287109375,0.08550691604614258,-45.44891153971354,2073.142657838044,4470,-0.03109327729239508,0.1700810185185185,0.0003,4636.696688277633,0.2
17.810707057283476,13.605009212675549,7.992199920633752,0.8659904654849644,28.712962962962962,775872,0.44111740925004395,6.017299862473443,13.39892368105889,0.8391203703703703,0.2699643124266184,37.539351851851855,0.11919359847522194,16.098993978199193,52.13439929361721,449,8.937306883807379,48,0.920310349807874,0.0,29.43431712962961,3273,-551.22595001,18.264459387410167,36.0,26.291643973541102,12.534906934932783,26.38888888888889,8.187250254100865,236,0.017587105,2315.070068359375,0.06040138006210327,-45.44682782491048,2315.472776497735,4480,-0.03057628863801559,0.15486111111111112,0.0003,8164.39395525897,0.2
17.89421031165757,13.924841678612816,7.980559779172907,0.8732106587483185,29.37037037037037,777600,0.45108665466941056,6.029197778830898,13.711352013568693,0.84375,0.28106182371629523,37.704282407407405,0.12201377365156289,16.132972358233115,52.23242121830298,450,8.759166542981914,48,0.9237187329336848,0.0,28.85561342592591,3281,-552.53516335,18.91524892854621,36.0,26.52160110608173,12.561142460711928,26.27314814814815,8.529847470760485,236,0.02312134,3383.1103515625,0.06516677141189575,-45.43158559445982,2365.8060183489765,4490,-0.03198566031469791,0.2152777777777778,0.0003,5674.154475459346,0.2
17.853261334564653,13.791334996606885,8.102886189655843,0.8731569384547379,29.055555555555554,779328,0.4447720190331767,6.041613217023425,13.51571755623445,0.8217592592592593,0.26987985507439954,37.60011574074074,0.11773457068903648,16.1664616521237,52.25646729752279,451,8.966175277010652,48,0.9193260707553349,0.0,29.47771990740745,3288,-555.2810075799999,18.57879873825945,36.0,26.514601418609058,12.58727561404834,26.736111111111114,8.204577551996723,237,0.013761261,4345.625,0.04722464084625244,-45.428247635452834,2438.624881560714,4500,-0.029874843421944037,0.11805555555555555,0.0003,7280.439221643518,0.2
17.945608636115704,13.961063981710987,7.775497902232739,0.8726429181633425,29.425925925925927,781056,0.4494610928956,6.053738400336825,13.653294155850618,0.8512731481481481,0.27679074143632815,37.82118055555556,0.12584051234399188,16.200294887513326,52.24887033644678,452,8.850073325360075,48,0.9220039913287488,0.0,29.1594328703704,3295,-557.16539387,18.624670553486048,36.0,26.50705844967393,12.613639635638629,25.694444444444446,8.408108669542322,237,0.015539091,4580.822265625,0.06584495306015015,-45.41270986486364,2130.590385945638,4510,-0.028809431431539082,0.12065972222222222,0.0003,5997.949119285301,0.2
17.963188122289115,14.377713851761508,7.2858139655565894,0.8735003999916024,30.296296296296294,782784,0.45600795513200504,6.0651874259029,13.8659656223156,0.8234953703703703,0.2938253155533761,37.83506944444444,0.11951426529332325,16.234659801569116,52.26551346973582,453,8.579610226430033,48,0.9251390079684051,0.0,28.262442129629612,3302,-561.2868808300001,19.074927679987066,36.0,26.531552954798993,12.640047605944352,24.074074074074073,8.93139986266897,237,0.013992393,7553.9775390625,0.11210763454437256,-45.435119247436525,2300.103694181089,4520,-0.030252966170923577,0.10711805555555555,0.0003,10537.272592954283,0.2
17.95328497574832,14.646874508190288,7.575432489099742,0.8686665744348351,30.888888888888886,784512,0.4488663445281592,6.076876887671075,13.647434641771413,0.8460648148148148,0.3003831674308793,37.81944444444444,0.11531499477234687,16.268478388173545,52.226579739796506,454,8.675784707269614,48,0.9124731347153792,0.0,28.566261574074023,3309,-561.3208090200001,19.831809134824205,36.0,26.370237556661493,12.666430818383722,25.0,9.129502137534173,237,0.020902501,2804.9638671875,0.09421271085739136,-45.44429514849627,2583.362729574133,4530,-0.033282275884239765,0.16689814814814816,0.0003,4151.456490071615,0.2
17.967454735045425,14.39872244708802,7.315964403392496,0.8715321880931883,30.37037037037037,786240,0.45006806540383504,6.088846121852208,13.696347389720238,0.8258101851851852,0.2895760302002185,37.86863425925926,0.11808320783335927,16.302419256647845,52.23720387739931,455,8.787693672453305,48,0.9212863032956256,0.0,29.021990740740716,3317,-562.52255553,18.983617569925684,36.0,26.450033489024957,12.692849455221335,24.189814814814813,8.788930719445167,237,0.020631935,5643.5458984375,0.04927229881286621,-45.434821969491466,2085.380621397937,4540,-0.03804453322663903,0.1865740740740741,0.0003,9245.631098090278,0.2
17.867928880830217,14.792676334988565,7.196826192726257,0.8676886265144726,31.15740740740741,787968,0.44656325814199277,6.10073890124848,13.582072383565295,0.8732638888888888,0.3030474925208498,37.63368055555556,0.12330867243675138,16.336074437606758,52.14630732398886,456,8.757111758509076,48,0.9188255614808335,0.0,28.819444444444432,3324,-562.0617424799999,19.677764432733966,36.0,26.339173198261346,12.71901927742341,23.611111111111114,9.208261905019143,237,0.022742275,3906.403076171875,0.030060291290283203,-45.4266598171658,2420.915711989226,4550,-0.036693258202393296,0.18171296296296297,0.0003,6753.115843822338,0.2
17.90968295400183,14.264142999722246,7.50933426147314,0.8593543125585983,30.074074074074076,789696,0.44909901678425407,6.112240850825939,13.634202803199473,0.8425925925925926,0.28219750402595656,37.732638888888886,0.11855816834646947,16.369859944614756,52.052445056749185,457,8.600779830983887,48,0.9227159206879215,0.0,28.313078703703656,3331,-562.1247101800001,18.827532655173705,36.0,26.091197459373717,12.745293484808414,24.76851851851852,8.574055393978318,237,0.01873345,4563.056640625,0.07641106843948364,-45.42060747499819,1912.8715634310688,4560,-0.03273058321188997,0.16140046296296295,0.0003,12442.132215711805,0.2
